,time_series_code,date,value,cat_code,cat_desc,category_level,dt_code,dt_desc,dt_unit,et_code,et_desc,et_unit,geo_code,geo_desc,is_adj,report,detail_code
7162,ESTIMATE_TOTAL_US,2007-01-01,128439,ESTIMATE,Housing Inventory Estimate,0,TOTAL,Total Housing Units, Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,TOTAL
7163,ESTIMATE_OCC_US,2007-01-01,110715,ESTIMATE,Housing Inventory Estimate,0,OCC,Occupied Housing Units, Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,OCC
7164,ESTIMATE_OWNOCC_US,2007-01-01,75683,ESTIMATE,Housing Inventory Estimate,0,OWNOCC,Owner Occupied Housing Units, Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,OWNOCC
7165,ESTIMATE_RNTOCC_US,2007-01-01,35031,ESTIMATE,Housing Inventory Estimate,0,RNTOCC,Renter Occupied Housing Units, Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,RNTOCC
7166,ESTIMATE_VACANT_US,2007-01-01,17724,ESTIMATE,Housing Inventory Estimate,0,VACANT,Vacant Housing Units, Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,VACANT
7167,ESTIMATE_YRVAC_US,2007-01-01,13514,ESTIMATE,Housing Inventory Estimate,0,YRVAC,Year-Round Vacant Housing Units, Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,YRVAC
7168,ESTIMATE_SEASON_US,2007-01-01,4210,ESTIMATE,Housing Inventory Estimate,0,SEASON,Seasonal Housing Units, Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,SEASON
7169,ESTIMATE_RENT_US,2007-01-01,3992,ESTIMATE,Housing Inventory Estimate,0,RENT,Vacant Housing Units for Rent, Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,RENT
7170,ESTIMATE_SALE_US,2007-01-01,2198,ESTIMATE,Housing Inventory Estimate,0,SALE,Vacant Housing Units for Sale, Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,SALE
7171,ESTIMATE_RNTSLD_US,2007-01-01,1098,ESTIMATE,Housing Inventory Estimate,0,RNTSLD,"Vacant Housing Units Rented or Sold, Not Yet Occupied", Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,RNTSLD
7172,ESTIMATE_OFFMAR_US,2007-01-01,6225,ESTIMATE,Housing Inventory Estimate,0,OFFMAR,Vacant Housing Units Held Off the Market, Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,OFFMAR
7173,ESTIMATE_OCCUSE_US,2007-01-01,1997,ESTIMATE,Housing Inventory Estimate,0,OCCUSE,Vacant Housing Units Held Off the Market and For Occasional Use, Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,OCCUSE
7174,ESTIMATE_URE_US,2007-01-01,1263,ESTIMATE,Housing Inventory Estimate,0,URE,Vacant Housing Units Held Off the Market and Usual Residence Elsewhere, Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,URE
7175,ESTIMATE_OTH_US,2007-01-01,2966,ESTIMATE,Housing Inventory Estimate,0,OTH,Vacant Housing Units Held Off the Market and Vacant for Other Reasons, Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,OTH
7176,ESTIMATE_TOTAL_NE,2007-01-01,23325,ESTIMATE,Housing Inventory Estimate,0,TOTAL,Total Housing Units, Thousands of Units,,,,NE,Northeast,0,Housing Vacancies and Homeownership,TOTAL
7177,ESTIMATE_OCC_NE,2007-01-01,20444,ESTIMATE,Housing Inventory Estimate,0,OCC,Occupied Housing Units, Thousands of Units,,,,NE,Northeast,0,Housing Vacancies and Homeownership,OCC
7178,ESTIMATE_OWNOCC_NE,2007-01-01,13249,ESTIMATE,Housing Inventory Estimate,0,OWNOCC,Owner Occupied Housing Units, Thousands of Units,,,,NE,Northeast,0,Housing Vacancies and Homeownership,OWNOCC
7179,ESTIMATE_RNTOCC_NE,2007-01-01,7195,ESTIMATE,Housing Inventory Estimate,0,RNTOCC,Renter Occupied Housing Units, Thousands of Units,,,,NE,Northeast,0,Housing Vacancies and Homeownership,RNTOCC
7180,ESTIMATE_VACANT_NE,2007-01-01,2881,ESTIMATE,Housing Inventory Estimate,0,VACANT,Vacant Housing Units, Thousands of Units,,,,NE,Northeast,0,Housing Vacancies and Homeownership,VACANT
7181,ESTIMATE_YRVAC_NE,2007-01-01,1884,ESTIMATE,Housing Inventory Estimate,0,YRVAC,Year-Round Vacant Housing Units, Thousands of Units,,,,NE,Northeast,0,Housing Vacancies and Homeownership,YRVAC
7182,ESTIMATE_SEASON_NE,2007-01-01,998,ESTIMATE,Housing Inventory Estimate,0,SEASON,Seasonal Housing Units, Thousands of Units,,,,NE,Northeast,0,Housing Vacancies and Homeownership,SEASON
7183,ESTIMATE_RENT_NE,2007-01-01,557,ESTIMATE,Housing Inventory Estimate,0,RENT,Vacant Housing Units for Rent, Thousands of Units,,,,NE,Northeast,0,Housing Vacancies and Homeownership,RENT
7184,ESTIMATE_SALE_NE,2007-01-01,262,ESTIMATE,Housing Inventory Estimate,0,SALE,Vacant Housing Units for Sale, Thousands of Units,,,,NE,Northeast,0,Housing Vacancies and Homeownership,SALE
7185,ESTIMATE_RNTSLD_NE,2007-01-01,166,ESTIMATE,Housing Inventory Estimate,0,RNTSLD,"Vacant Housing Units Rented or Sold, Not Yet Occupied", Thousands of Units,,,,NE,Northeast,0,Housing Vacancies and Homeownership,RNTSLD
7186,ESTIMATE_OFFMAR_NE,2007-01-01,899,ESTIMATE,Housing Inventory Estimate,0,OFFMAR,Vacant Housing Units Held Off the Market, Thousands of Units,,,,NE,Northeast,0,Housing Vacancies and Homeownership,OFFMAR
7187,ESTIMATE_OCCUSE_NE,2007-01-01,205,ESTIMATE,Housing Inventory Estimate,0,OCCUSE,Vacant Housing Units Held Off the Market and For Occasional Use, Thousands of Units,,,,NE,Northeast,0,Housing Vacancies and Homeownership,OCCUSE
7188,ESTIMATE_URE_NE,2007-01-01,203,ESTIMATE,Housing Inventory Estimate,0,URE,Vacant Housing Units Held Off the Market and Usual Residence Elsewhere, Thousands of Units,,,,NE,Northeast,0,Housing Vacancies and Homeownership,URE
7189,ESTIMATE_OTH_NE,2007-01-01,491,ESTIMATE,Housing Inventory Estimate,0,OTH,Vacant Housing Units Held Off the Market and Vacant for Other Reasons, Thousands of Units,,,,NE,Northeast,0,Housing Vacancies and Homeownership,OTH
7190,ESTIMATE_TOTAL_MW,2007-01-01,29127,ESTIMATE,Housing Inventory Estimate,0,TOTAL,Total Housing Units, Thousands of Units,,,,MW,Midwest,0,Housing Vacancies and Homeownership,TOTAL
7191,ESTIMATE_OCC_MW,2007-01-01,25338,ESTIMATE,Housing Inventory Estimate,0,OCC,Occupied Housing Units, Thousands of Units,,,,MW,Midwest,0,Housing Vacancies and Homeownership,OCC
7192,ESTIMATE_OWNOCC_MW,2007-01-01,18296,ESTIMATE,Housing Inventory Estimate,0,OWNOCC,Owner Occupied Housing Units, Thousands of Units,,,,MW,Midwest,0,Housing Vacancies and Homeownership,OWNOCC
7193,ESTIMATE_RNTOCC_MW,2007-01-01,7042,ESTIMATE,Housing Inventory Estimate,0,RNTOCC,Renter Occupied Housing Units, Thousands of Units,,,,MW,Midwest,0,Housing Vacancies and Homeownership,RNTOCC
7194,ESTIMATE_VACANT_MW,2007-01-01,3789,ESTIMATE,Housing Inventory Estimate,0,VACANT,Vacant Housing Units, Thousands of Units,,,,MW,Midwest,0,Housing Vacancies and Homeownership,VACANT
7195,ESTIMATE_YRVAC_MW,2007-01-01,2976,ESTIMATE,Housing Inventory Estimate,0,YRVAC,Year-Round Vacant Housing Units, Thousands of Units,,,,MW,Midwest,0,Housing Vacancies and Homeownership,YRVAC
7196,ESTIMATE_SEASON_MW,2007-01-01,813,ESTIMATE,Housing Inventory Estimate,0,SEASON,Seasonal Housing Units, Thousands of Units,,,,MW,Midwest,0,Housing Vacancies and Homeownership,SEASON
7197,ESTIMATE_RENT_MW,2007-01-01,987,ESTIMATE,Housing Inventory Estimate,0,RENT,Vacant Housing Units for Rent, Thousands of Units,,,,MW,Midwest,0,Housing Vacancies and Homeownership,RENT
7198,ESTIMATE_SALE_MW,2007-01-01,544,ESTIMATE,Housing Inventory Estimate,0,SALE,Vacant Housing Units for Sale, Thousands of Units,,,,MW,Midwest,0,Housing Vacancies and Homeownership,SALE
7199,ESTIMATE_RNTSLD_MW,2007-01-01,238,ESTIMATE,Housing Inventory Estimate,0,RNTSLD,"Vacant Housing Units Rented or Sold, Not Yet Occupied", Thousands of Units,,,,MW,Midwest,0,Housing Vacancies and Homeownership,RNTSLD
7200,ESTIMATE_OFFMAR_MW,2007-01-01,1206,ESTIMATE,Housing Inventory Estimate,0,OFFMAR,Vacant Housing Units Held Off the Market, Thousands of Units,,,,MW,Midwest,0,Housing Vacancies and Homeownership,OFFMAR
7201,ESTIMATE_OCCUSE_MW,2007-01-01,263,ESTIMATE,Housing Inventory Estimate,0,OCCUSE,Vacant Housing Units Held Off the Market and For Occasional Use, Thousands of Units,,,,MW,Midwest,0,Housing Vacancies and Homeownership,OCCUSE
7202,ESTIMATE_URE_MW,2007-01-01,229,ESTIMATE,Housing Inventory Estimate,0,URE,Vacant Housing Units Held Off the Market and Usual Residence Elsewhere, Thousands of Units,,,,MW,Midwest,0,Housing Vacancies and Homeownership,URE
7203,ESTIMATE_OTH_MW,2007-01-01,714,ESTIMATE,Housing Inventory Estimate,0,OTH,Vacant Housing Units Held Off the Market and Vacant for Other Reasons, Thousands of Units,,,,MW,Midwest,0,Housing Vacancies and Homeownership,OTH
7204,ESTIMATE_TOTAL_SO,2007-01-01,48250,ESTIMATE,Housing Inventory Estimate,0,TOTAL,Total Housing Units, Thousands of Units,,,,SO,South,0,Housing Vacancies and Homeownership,TOTAL
7205,ESTIMATE_OCC_SO,2007-01-01,40590,ESTIMATE,Housing Inventory Estimate,0,OCC,Occupied Housing Units, Thousands of Units,,,,SO,South,0,Housing Vacancies and Homeownership,OCC
7206,ESTIMATE_OWNOCC_SO,2007-01-01,28654,ESTIMATE,Housing Inventory Estimate,0,OWNOCC,Owner Occupied Housing Units, Thousands of Units,,,,SO,South,0,Housing Vacancies and Homeownership,OWNOCC
7207,ESTIMATE_RNTOCC_SO,2007-01-01,11935,ESTIMATE,Housing Inventory Estimate,0,RNTOCC,Renter Occupied Housing Units, Thousands of Units,,,,SO,South,0,Housing Vacancies and Homeownership,RNTOCC
7208,ESTIMATE_VACANT_SO,2007-01-01,7660,ESTIMATE,Housing Inventory Estimate,0,VACANT,Vacant Housing Units, Thousands of Units,,,,SO,South,0,Housing Vacancies and Homeownership,VACANT
7209,ESTIMATE_YRVAC_SO,2007-01-01,6162,ESTIMATE,Housing Inventory Estimate,0,YRVAC,Year-Round Vacant Housing Units, Thousands of Units,,,,SO,South,0,Housing Vacancies and Homeownership,YRVAC
7210,ESTIMATE_SEASON_SO,2007-01-01,1498,ESTIMATE,Housing Inventory Estimate,0,SEASON,Seasonal Housing Units, Thousands of Units,,,,SO,South,0,Housing Vacancies and Homeownership,SEASON
7211,ESTIMATE_RENT_SO,2007-01-01,1823,ESTIMATE,Housing Inventory Estimate,0,RENT,Vacant Housing Units for Rent, Thousands of Units,,,,SO,South,0,Housing Vacancies and Homeownership,RENT
7212,ESTIMATE_SALE_SO,2007-01-01,968,ESTIMATE,Housing Inventory Estimate,0,SALE,Vacant Housing Units for Sale, Thousands of Units,,,,SO,South,0,Housing Vacancies and Homeownership,SALE
7213,ESTIMATE_RNTSLD_SO,2007-01-01,438,ESTIMATE,Housing Inventory Estimate,0,RNTSLD,"Vacant Housing Units Rented or Sold, Not Yet Occupied", Thousands of Units,,,,SO,South,0,Housing Vacancies and Homeownership,RNTSLD
7214,ESTIMATE_OFFMAR_SO,2007-01-01,2933,ESTIMATE,Housing Inventory Estimate,0,OFFMAR,Vacant Housing Units Held Off the Market, Thousands of Units,,,,SO,South,0,Housing Vacancies and Homeownership,OFFMAR
7215,ESTIMATE_OCCUSE_SO,2007-01-01,999,ESTIMATE,Housing Inventory Estimate,0,OCCUSE,Vacant Housing Units Held Off the Market and For Occasional Use, Thousands of Units,,,,SO,South,0,Housing Vacancies and Homeownership,OCCUSE
7216,ESTIMATE_URE_SO,2007-01-01,609,ESTIMATE,Housing Inventory Estimate,0,URE,Vacant Housing Units Held Off the Market and Usual Residence Elsewhere, Thousands of Units,,,,SO,South,0,Housing Vacancies and Homeownership,URE
7217,ESTIMATE_OTH_SO,2007-01-01,1326,ESTIMATE,Housing Inventory Estimate,0,OTH,Vacant Housing Units Held Off the Market and Vacant for Other Reasons, Thousands of Units,,,,SO,South,0,Housing Vacancies and Homeownership,OTH
7218,ESTIMATE_TOTAL_WE,2007-01-01,27737,ESTIMATE,Housing Inventory Estimate,0,TOTAL,Total Housing Units, Thousands of Units,,,,WE,West,0,Housing Vacancies and Homeownership,TOTAL
7219,ESTIMATE_OCC_WE,2007-01-01,24343,ESTIMATE,Housing Inventory Estimate,0,OCC,Occupied Housing Units, Thousands of Units,,,,WE,West,0,Housing Vacancies and Homeownership,OCC
7220,ESTIMATE_OWNOCC_WE,2007-01-01,15484,ESTIMATE,Housing Inventory Estimate,0,OWNOCC,Owner Occupied Housing Units, Thousands of Units,,,,WE,West,0,Housing Vacancies and Homeownership,OWNOCC
7221,ESTIMATE_RNTOCC_WE,2007-01-01,8859,ESTIMATE,Housing Inventory Estimate,0,RNTOCC,Renter Occupied Housing Units, Thousands of Units,,,,WE,West,0,Housing Vacancies and Homeownership,RNTOCC
7222,ESTIMATE_VACANT_WE,2007-01-01,3393,ESTIMATE,Housing Inventory Estimate,0,VACANT,Vacant Housing Units, Thousands of Units,,,,WE,West,0,Housing Vacancies and Homeownership,VACANT
7223,ESTIMATE_YRVAC_WE,2007-01-01,2492,ESTIMATE,Housing Inventory Estimate,0,YRVAC,Year-Round Vacant Housing Units, Thousands of Units,,,,WE,West,0,Housing Vacancies and Homeownership,YRVAC
7224,ESTIMATE_SEASON_WE,2007-01-01,901,ESTIMATE,Housing Inventory Estimate,0,SEASON,Seasonal Housing Units, Thousands of Units,,,,WE,West,0,Housing Vacancies and Homeownership,SEASON
7225,ESTIMATE_RENT_WE,2007-01-01,625,ESTIMATE,Housing Inventory Estimate,0,RENT,Vacant Housing Units for Rent, Thousands of Units,,,,WE,West,0,Housing Vacancies and Homeownership,RENT
7226,ESTIMATE_SALE_WE,2007-01-01,424,ESTIMATE,Housing Inventory Estimate,0,SALE,Vacant Housing Units for Sale, Thousands of Units,,,,WE,West,0,Housing Vacancies and Homeownership,SALE
7227,ESTIMATE_RNTSLD_WE,2007-01-01,257,ESTIMATE,Housing Inventory Estimate,0,RNTSLD,"Vacant Housing Units Rented or Sold, Not Yet Occupied", Thousands of Units,,,,WE,West,0,Housing Vacancies and Homeownership,RNTSLD
7228,ESTIMATE_OFFMAR_WE,2007-01-01,1186,ESTIMATE,Housing Inventory Estimate,0,OFFMAR,Vacant Housing Units Held Off the Market, Thousands of Units,,,,WE,West,0,Housing Vacancies and Homeownership,OFFMAR
7229,ESTIMATE_OCCUSE_WE,2007-01-01,530,ESTIMATE,Housing Inventory Estimate,0,OCCUSE,Vacant Housing Units Held Off the Market and For Occasional Use, Thousands of Units,,,,WE,West,0,Housing Vacancies and Homeownership,OCCUSE
7230,ESTIMATE_URE_WE,2007-01-01,222,ESTIMATE,Housing Inventory Estimate,0,URE,Vacant Housing Units Held Off the Market and Usual Residence Elsewhere, Thousands of Units,,,,WE,West,0,Housing Vacancies and Homeownership,URE
7231,ESTIMATE_OTH_WE,2007-01-01,434,ESTIMATE,Housing Inventory Estimate,0,OTH,Vacant Housing Units Held Off the Market and Vacant for Other Reasons, Thousands of Units,,,,WE,West,0,Housing Vacancies and Homeownership,OTH
7251,ESTIMATE_TOTAL_US,2007-04-01,128888,ESTIMATE,Housing Inventory Estimate,0,TOTAL,Total Housing Units, Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,TOTAL
7252,ESTIMATE_OCC_US,2007-04-01,111342,ESTIMATE,Housing Inventory Estimate,0,OCC,Occupied Housing Units, Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,OCC
7253,ESTIMATE_OWNOCC_US,2007-04-01,75952,ESTIMATE,Housing Inventory Estimate,0,OWNOCC,Owner Occupied Housing Units, Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,OWNOCC
7254,ESTIMATE_RNTOCC_US,2007-04-01,35390,ESTIMATE,Housing Inventory Estimate,0,RNTOCC,Renter Occupied Housing Units, Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,RNTOCC
7255,ESTIMATE_VACANT_US,2007-04-01,17547,ESTIMATE,Housing Inventory Estimate,0,VACANT,Vacant Housing Units, Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,VACANT
7256,ESTIMATE_YRVAC_US,2007-04-01,13176,ESTIMATE,Housing Inventory Estimate,0,YRVAC,Year-Round Vacant Housing Units, Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,YRVAC
7257,ESTIMATE_SEASON_US,2007-04-01,4371,ESTIMATE,Housing Inventory Estimate,0,SEASON,Seasonal Housing Units, Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,SEASON
7258,ESTIMATE_RENT_US,2007-04-01,3763,ESTIMATE,Housing Inventory Estimate,0,RENT,Vacant Housing Units for Rent, Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,RENT
7259,ESTIMATE_SALE_US,2007-04-01,2055,ESTIMATE,Housing Inventory Estimate,0,SALE,Vacant Housing Units for Sale, Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,SALE
7260,ESTIMATE_RNTSLD_US,2007-04-01,1210,ESTIMATE,Housing Inventory Estimate,0,RNTSLD,"Vacant Housing Units Rented or Sold, Not Yet Occupied", Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,RNTSLD
7261,ESTIMATE_OFFMAR_US,2007-04-01,6148,ESTIMATE,Housing Inventory Estimate,0,OFFMAR,Vacant Housing Units Held Off the Market, Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,OFFMAR
7262,ESTIMATE_OCCUSE_US,2007-04-01,2044,ESTIMATE,Housing Inventory Estimate,0,OCCUSE,Vacant Housing Units Held Off the Market and For Occasional Use, Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,OCCUSE
7263,ESTIMATE_URE_US,2007-04-01,1119,ESTIMATE,Housing Inventory Estimate,0,URE,Vacant Housing Units Held Off the Market and Usual Residence Elsewhere, Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,URE
7264,ESTIMATE_OTH_US,2007-04-01,2985,ESTIMATE,Housing Inventory Estimate,0,OTH,Vacant Housing Units Held Off the Market and Vacant for Other Reasons, Thousands of Units,,,,US,United States,0,Housing Vacancies and Homeownership,OTH
7265,ESTIMATE_TOTAL_NE,2007-04-01,23363,ESTIMATE,Housing Inventory Estimate,0,TOTAL,Total Housing Units, Thousands of Units,,,,NE,Northeast,0,Housing Vacancies and Homeownership,TOTAL
7266,ESTIMATE_OCC_NE,2007-04-01,20400,ESTIMATE,Housing Inventory Estimate,0,OCC,Occupied Housing Units, Thousands of Units,,,,NE,Northeast,0,Housing Vacancies and Homeownership,OCC
7267,ESTIMATE_OWNOCC_NE,2007-04-01,13341,ESTIMATE,Housing Inventory Estimate,0,OWNOCC,Owner Occupied Housing Units, Thousands of Units,,,,NE,Northeast,0,Housing Vacancies and Homeownership,OWNOCC
7268,ESTIMATE_RNTOCC_NE,2007-04-01,7059,ESTIMATE,Housing Inventory Estimate,0,RNTOCC,Renter Occupied Housing Units, Thousands of Units,,,,NE,Northeast,0,Housing Vacancies and Homeownership,RNTOCC
7269,ESTIMATE_VACANT_NE,2007-04-01,2963,ESTIMATE,Housing Inventory Estimate,0,VACANT,Vacant Housing Units, Thousands of Units,,,,NE,Northeast,0,Housing Vacancies and Homeownership,VACANT
7270,ESTIMATE_YRVAC_NE,2007-04-01,2001,ESTIMATE,Housing Inventory Estimate,0,YRVAC,Year-Round Vacant Housing Units, Thousands of Units,,,,NE,Northeast,0,Housing Vacancies and Homeownership,YRVAC
7271,ESTIMATE_SEASON_NE,2007-04-01,962,ESTIMATE,Housing Inventory Estimate,0,SEASON,Seasonal Housing Units, Thousands of Units,,,,NE,Northeast,0,Housing Vacancies and Homeownership,SEASON
7272,ESTIMATE_RENT_NE,2007-04-01,572,ESTIMATE,Housing Inventory Estimate,0,RENT,Vacant Housing Units for Rent, Thousands of Units,,,,NE,Northeast,0,Housing Vacancies and Homeownership,RENT
7273,ESTIMATE_SALE_NE,2007-04-01,258,ESTIMATE,Housing Inventory Estimate,0,SALE,Vacant Housing Units for Sale, Thousands of Units,,,,NE,Northeast,0,Housing Vacancies and Homeownership,SALE
7274,ESTIMATE_RNTSLD_NE,2007-04-01,213,ESTIMATE,Housing Inventory Estimate,0,RNTSLD,"Vacant Housing Units Rented or Sold, Not Yet Occupied", Thousands of Units,,,,NE,Northeast,0,Housing Vacancies and Homeownership,RNTSLD
7275,ESTIMATE_OFFMAR_NE,2007-04-01,958,ESTIMATE,Housing Inventory Estimate,0,OFFMAR,Vacant Housing Units Held Off the Market, Thousands of Units,,,,NE,Northeast,0,Housing Vacancies and Homeownership,OFFMAR
7276,ESTIMATE_OCCUSE_NE,2007-04-01,222,ESTIMATE,Housing Inventory Estimate,0,OCCUSE,Vacant Housing Units Held Off the Market and For Occasional Use, Thousands of Units,,,,NE,Northeast,0,Housing Vacancies and Homeownership,OCCUSE
7277,ESTIMATE_URE_NE,2007-04-01,211,ESTIMATE,Housing Inventory Estimate,0,URE,Vacant Housing Units Held Off the Market and Usual Residence Elsewhere, Thousands of Units,,,,NE,Northeast,0,Housing Vacancies and Homeownership,URE
7278,ESTIMATE_OTH_NE,2007-04-01,525,ESTIMATE,Housing Inventory Estimate,0,OTH,Vacant Housing Units Held Off the Market and Vacant for Other Reasons, Thousands of Units,,,,NE,Northeast,0,Housing Vacancies and Homeownership,OTH
7279,ESTIMATE_TOTAL_MW,2007-04-01,29181,ESTIMATE,Housing Inventory Estimate,0,TOTAL,Total Housing Units, Thousands of Units,,,,MW,Midwest,0,Housing Vacancies and Homeownership,TOTAL
7280,ESTIMATE_OCC_MW,2007-04-01,25503,ESTIMATE,Housing Inventory Estimate,0,OCC,Occupied Housing Units, Thousands of Units,,,,MW,Midwest,0,Housing Vacancies and Homeownership,OCC
7281,ESTIMATE_OWNOCC_MW,2007-04-01,18298,ESTIMATE,Housing Inventory Estimate,0,OWNOCC,Owner Occupied Housing Units, Thousands of Units,,,,MW,Midwest,0,Housing Vacancies and Homeownership,OWNOCC
